"Park_code","Point_code","Location_type","Location_status","Stratum_code","Stratum_label","Site_code","Site_status","Panel_type","Panel_name","GRTS_order","UTME_public","UTMN_public","Public_offset","UTME_best","UTMN_best","Datum","Zone","Elevation_m","Slope_deg","Aspect_deg","Trail_or_road","Azimuth_to_point","Direction_changed","Reason_for_change","Travel_notes","Location_desc","Loc_established_date","Loc_discontinued_date","Location_notes"
"SAJH","AMCA.003","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,497911,5368457,"Actual",497911.245,5368457.496,"NAD83",10,45.00,5.00,186.00,"Off trail",,0,,"Best reached from ""Fire Camp"" off of Cattle Point Rd. Pace about 300 m from there to the NW. We also ran across a trail en route to 003 (from Fire Camp), maybe the American Camp Trail that also goes to visitor center? It might be easier to go that (but it's already a very mellow walk directly from Fire Camp).","on edge of clearing (W side).","5/27/2007","",
"SAJH","AMCA.004","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498261,5367401,"Actual",498261.295,5367400.804,"NAD83",10,22.00,8.00,192.00,,,0,,"Don't attempt to go straight through from point 001- a VERY bad idea. If going from 001, go on the small trail N of the point that connects to the larger trail from the visitor center. You will skirt the worst of the shrub to the N.","Point is situated next to (E of) very dense shrub. It is in a grassy area with a lot of ferns. There is the first of a few small ""gullies"" just to the E of point (about 3 m).","5/28/2007","",
"SAJH","AMCA.005","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498258,5367749,"Actual",498257.997,5367749.269,"NAD83",10,40.00,6.00,193.00,,,0,,"easy travel","Point in middle of dense shrubs.  Many homes are visible to the SW.  Patch of mixed conifer and deciduous trees to the N and patch of deciduous trees to the S.","5/27/2007","",
"SAJH","AMCA.006","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498264,5368103,"Actual",498264.08,5368102.784,"NAD83",10,43.00,2.00,315.00,"Off trail",,0,,"Travel from 002.  Easy travel.  After crossing the road it is all open grassland.  During travel you can see the visitors center to the south. If coming from Fire Camp, walk on American Camp Trail toward visitor center. When trail makes a sharp bend, stay straight and go off-trail about 110m to point.","Point 280 m east of the main road in an open grassy area loosely surrounded by mostly Doug-firs.  Road runs between 002 and 006.","5/27/2007","",
"SAJH","AMCA.007","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498267,5368453,"Actual",498267.238,5368452.819,"NAD83",10,44.00,2.00,139.00,"Off trail",,0,,"If accessing from 003, first 100 m or so are open (through grassland), the next 200 m are through thicker shrub and other vegetation. The last 40+m open up. It may be easier to get to this point from Cattle Point Rd.","The point is on the eastern edge of a clearing in knee-high shrub. There are Doug-firs and Shore pines to the E. There is a flowering Hawthorn about 42 m away from point.","5/27/2007","",
"SAJH","AMCA.008","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498604,5367400,"Actual",498603.571,5367399.657,"NAD83",10,37.00,3.00,230.00,"Off trail",,0,,"Travel fairly easy from 004. Some shrubby sections, but you can go around the big patches","The point is mostly surrounded by shrub with a grassy section in middle (where point is). It is just downhill (S of) from the buildings of American Camp.","5/28/2007","",
"SAJH","AMCA.009","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498614,5367749,"Actual",498613.705,5367749.492,"NAD83",10,50.00,2.00,211.00,,,0,,"Easy travel between 010 and 009.","Point in open grassland near Officer's quarters.","5/27/2007","",
"SAJH","AMCA.010","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498607,5368109,"Actual",498606.648,5368108.994,"NAD83",10,40.00,1.00,4.00,"Off trail",,0,,"When coming from 006, stay out in open (skirting Doug-firs to N) for as long as you can, then cut in as close to due N as possible. Travel is nasty if you cut in too early.","Point is in a very small open patch of gtrass within a stand of young Doug-firs. It is brighter at point than surrounding area because it's less enclosed by Doug-firs.","5/27/2007","",
"SAJH","AMCA.011","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498609,5368447,"Actual",498608.901,5368446.623,"NAD83",10,38.00,5.00,171.00,"On road",,0,,"Best accessed from Cattle Point Rd., as it is on Cattle Point Rd. Use GPS and point description.","Point is on S side of Cattle Point Rd. across from an open shrubby area that is surrounded by conifers on both sides.","5/27/2007","",
"SAJH","AMCA.012","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498960,5367401,"Actual",498959.803,5367400.76,"NAD83",10,40.00,4.00,153.00,"Off trail",,0,,"An easy walk from point 008, gradual uphill through occasional shrub/prickly vegetation. No problems assuming you aren't wearing Chacos...","The point is in some ferns, between sections of knee-waist high shrub. Beyond that and right at point is grassy.","5/28/2007","",
"SAJH","AMCA.013","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498960,5367752,"Actual",498959.638,5367751.955,"NAD83",10,53.00,5.00,133.00,,,0,,"From point 012, easy walking gradually uphill through grassy, open vegetation with some shrubby parts. Watch out for Savannah sparrow nests!","The point is about 75 m S of dirt road from visitor center. It is in a grassy area with some ferns and other herbaceous vegetation.","5/28/2007","",
"SAJH","AMCA.014","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498963,5368100,"Actual",498962.671,5368099.638,"NAD83",10,35.00,6.00,41.00,"Off trail",,0,,"Best approached from road (from visitor center)- it is about 275 m N of it. If coming from point 013, a road will be reached at about 75 m.","Point is in a grassy area about 35 m SW of mostly Doug-fir forest. There is thick shrub to the N, but immediately surrounding point is grass/herbaceous vegetation.","5/28/2007","",
"SAJH","AMCA.015","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,498973,5368445,"Actual",498973.283,5368444.626,"NAD83",10,27.00,1.00,64.00,"Off trail",,0,,"Best approached from Cattle Point Rd. From point 011, pace about 350 m E (or getting as close as possible). Walk about 35 m N of road through painful shrub (mostly rose). It is going to be tempting to try and keep going E on the road and try to find a more open entry/route, but it's rough going that way as well. It's probably best just to plow through the seemingly impenetrable wall of rose. It is actually slightly easier if you go in (N) a bit to the W on Cattle Point Rd.","Point is on northern edge of high (over head-height) shrub, surrounded by primarily Doug-firs and Shore pines and on southern side, Alder. It is about 35 m N of the road. It is now difficult to see anything from the point. I couldn't find the young Doug-fir feature, but everything is overgrown now. GPS works well here, though.","5/27/2007","",
"SAJH","AMCA.016","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499312,5367399,"Actual",499312.386,5367399.178,"NAD83",10,29.00,3.00,165.00,,,0,,"Travel easy from point 017. Pace and use GPS through open, short vegetation.","In the middle of open grassland habitat amidst some dried-out looking ferns.","5/28/2007","",
"SAJH","AMCA.017","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499311,5367749,"Actual",499311.177,5367749.456,"NAD83",10,39.00,0.00,196.00,,,0,,"Easily accessible from any surrounding point. Walk through rabbit warren for most of it.","In the middle of the dry, short grass rabbit warren sort of habitat, although not enclosed as the actual rabbit warren is. The point is about 75 m S of the road.","5/28/2007","",
"SAJH","AMCA.018","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499314,5368106,"Actual",499314.213,5368105.812,"NAD83",10,17.00,3.00,45.00,"Off trail",,0,,"If approaching from Cattle Point Rd., best way is to walk W about 175 m (after crossing road). Then veer N from there. I took a terrible, shrubby way so I shouldn't give details right to point. Try to walk as much as possible in grassland area before having to veer N to point.","Point is in middle of a cluster of salmonberry and near some giant Skunk cabbage. It is in Red alder forest with thick shrub understory.","5/27/2007","",
"SAJH","AMCA.019","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499312,5368456,"Actual",499311.893,5368455.966,"NAD83",10,14.00,3.00,89.00,"Off trail",,0,,"Accessed this point in worst imagineable way. Best access probably by road labeled ""Horse Trailer Parking"" off of Cattle Point Rd (Turn at road toward July 4th Beach). It is about 125 m W of this road when intended Northing is reached.","In small clearing surrounded by shrub. There is a view of the ocean to the NE.","5/27/2007","",
"SAJH","AMCA.020","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499661,5367051,"Actual",499660.733,5367051.148,"NAD83",10,3.00,1.00,274.00,,,0,,"Travel on road from 024.","Point on gravel road in the second South Beach parking lot.","5/27/2007","",
"SAJH","AMCA.021","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499660,5367401,"Actual",499660.049,5367400.901,"NAD83",10,25.00,2.00,182.00,,,0,,"Very easy walking from point 016 (or any direction, really). Pace 350 m through short grass and rabbit holes.","Point is in middle of rabbit warren. GPS should work well.","5/30/2007","",
"SAJH","AMCA.022","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499684,5367765,"Actual",499684.068,5367764.906,"NAD83",10,39.00,1.00,180.00,,,0,,"Easy walking through rabbit warren from any direction.","Point is in middle of rabbit with views of both the bay and the ocean. It is approximately 60 m from (S of) the road from the visitor center. It is about 390 m from point 017.","5/28/2007","",
"SAJH","AMCA.023","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,499661,5368096,"Actual",499661.031,5368095.993,"NAD83",10,10.00,4.00,24.00,"Off trail",,0,,"Best approached from Cattle Point Rd. Go in about 100 m E of road when you reach approximate northing (if traveling South on road, just when it opens up after dense shrub.)","Point is on southern edge of large grassland area, about 100 m E of road. Point is about 18 m from edge of Doug-fir tree line to the NW. Ocean is to the NE, about 300 m away.","5/27/2007","",
"SAJH","AMCA.024","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500011,5367052,"Actual",500011.459,5367052.097,"NAD83",10,5.00,11.00,113.00,,,0,,"Start here- just E of South Beach parking lot.","Grassland right near beach on flat ground right before the hill to the N begins.","5/30/2007","",
"SAJH","AMCA.025","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500016,5367406,"Actual",500015.63,5367405.664,"NAD83",10,32.00,1.00,290.00,"Off trail",,0,,"Travel on road from 024- easy.","Point in grassy area behind sand gully.","5/30/2007","",
"SAJH","AMCA.026","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500038,5367789,"Actual",500037.683,5367789.453,"NAD83",10,34.00,11.00,350.00,,,0,,"I rode my bike from the campsite to the Jakal Lagoon parking lot, about five minutes.","Point on S side of road across the street from Jakal's Lagoon parking lot.  Grassland habitat with view of Old Town Lagoon to the N.","5/28/2007","",
"SAJH","AMCA.027","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500010,5368125,"Actual",500009.574,5368124.684,"NAD83",10,2.00,0.00,216.00,"Off trail",,0,,"Take small, easy to miss trail from the recycling/trash bins at the parking lot down to the lagoon.","On N side of Old Town Lagoon. To the SE is Doug-fir forest, to the N is bay.","5/30/2007","",
"SAJH","AMCA.028","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500362,5367050,"Actual",500361.514,5367050.244,"NAD83",10,4.00,3.00,170.00,,,0,,"From 024, travel over grassland, easy.","Point on sandy mound N of beach and 8 m south of the foot of the steep hill.","5/30/2007","",
"SAJH","AMCA.029","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500367,5367407,"Actual",500366.504,5367407.492,"NAD83",10,44.00,2.00,246.00,"On road",,0,,"From 026 travel on road entire time.","Point on side of road next to small Doug-fir.  Grassland habitat, view of ocean to S, and edge of Doug-fir forest to N.","5/28/2007","",
"SAJH","AMCA.030","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500366,5367758,"Actual",500366,5367758,"NAD83",10,21.00,6.00,338.00,,,0,,"Walk in on the trail toward Jakles Lagoon/Mt. Finlayson about 200 m (not exact- messed up on pacing). Go off-trail to the S about 60 m to point.","Point is in Doug-fir forest, about 60 m S of trail at intended easting. The point is in a small area of relatively bare ground compared to its surroundings.","5/30/2007","",
"SAJH","AMCA.031","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500707,5367043,"Actual",500706.667,5367042.93,"NAD83",10,53.00,10.00,204.00,,,0,,"From 029, travel on road entire way.","Point on S side of road, grassland habitat, view of ocean and Olympics to the S.","5/28/2007","",
"SAJH","AMCA.032","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,500713,5367397,"Actual",500713,5367397,"NAD83",10,23.00,14.00,39.00,,,0,,"Going from 030, walk SE on trail until it comes to split. Stay to the right at split and continue past the second trail junction for about 175 m, then veer off to the NE about 8.5 m.","Point is about 8.5 m NE of trail (see travel instructions). There are some rounds just below feature nurse cedar.","5/30/2007","",
"SAJH","AMCA.033","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,501073,5367026,"Actual",501073.062,5367026.134,"NAD83",10,42.00,15.00,175.00,"On road",,0,,"Travel from 031 on road entire way, slightly downhill.","Point on S side of road, view of ocean and Olympics to S, grassland habitat.","5/28/2007","",
"SAJH","AMCA.034","Survey","Active","4","Parkwide","AMCA","Active","Biennial",,,501051,5367415,"Actual",501050.689,5367414.999,"NAD83",10,22.00,11.00,312.00,,,0,,"Point located on south fork of main trail running from Jackle lagoon to Mt. Finlayson","Point is just NE (on trail) of where trail starts to go uphill (or at base of downhill). It is 13.5m past (NE of) Douglas Maple on right side of trail. If coming from the East part of the park, the point is approx 120m SW of fork in trail.","5/30/2007","",
